JobID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
64,57,49,17,29,7,96,54,82,34,76,57,43,96,61,29,19,88,6,86,11
65,45,47,58,28,51,35,67,52,89,87,29,93,68,64,32,18,15,25,25,75
66,48,3,9,77,60,21,46,57,43,52,3,42,4,45,63,82,99,99,9,20
67,19,8,98,82,93,26,2,57,10,3,47,80,31,87,70,50,94,38,97,1
68,50,17,57,9,52,56,88,31,55,91,52,60,79,61,23,26,98,69,31,25
69,12,96,25,57,30,81,32,88,46,66,19,64,65,39,35,92,89,40,19,88
70,21,96,97,17,88,5,74,22,89,45,8,3,56,81,98,72,19,89,61,51
71,7,13,64,4,85,60,36,32,38,42,2,95,67,36,60,32,3,29,20,92
72,47,98,45,23,81,19,1,51,13,68,5,15,73,29,52,58,88,3,21,98
73,39,73,25,50,34,54,75,66,19,5,10,90,8,99,14,46,24,83,9,44
74,40,41,22,3,67,10,55,42,35,96,98,97,28,35,64,30,61,26,81,93
75,77,7,7,32,30,77,47,66,42,13,86,3,37,51,56,73,28,94,35,20
76,68,4,94,52,28,16,41,86,34,55,91,45,48,39,35,69,30,80,90,2
77,34,33,32,12,26,19,14,30,22,8,93,25,45,76,1,34,90,38,45,25
78,32,80,23,71,53,74,14,70,50,6,76,12,27,91,3,31,51,59,14,69
79,6,25,93,93,55,60,45,28,46,83,13,18,6,2,77,89,16,63,37,2
80,95,45,67,98,19,79,14,14,45,91,73,41,51,60,3,20,53,3,80,13
81,99,2,9,23,43,93,85,66,6,47,29,66,15,91,22,26,30,23,67,37
82,94,32,91,20,34,71,90,53,98,46,31,54,7,97,46,72,65,13,96,38
83,89,76,77,87,35,18,65,97,96,23,95,10,36,31,57,91,55,42,94,25
84,59,30,56,94,65,42,95,83,36,44,12,88,86,41,7,38,89,38,66,88
85,69,71,80,94,55,91,64,82,7,88,28,20,47,50,30,77,85,7,87,94
86,90,83,69,20,53,24,92,11,48,30,37,75,69,90,90,31,3,61,26,10
87,4,77,87,98,82,29,70,18,32,38,51,13,88,41,83,15,89,5,74,29
88,46,2,92,99,21,73,42,41,26,4,36,5,39,92,11,37,76,36,89,30
89,2,4,94,63,11,40,56,57,59,10,90,63,79,58,91,7,21,40,88,93
90,36,13,55,27,32,34,88,75,5,20,37,93,85,85,94,22,15,64,95,12
91,85,23,95,27,28,77,74,83,22,48,20,55,17,92,52,1,19,20,90,53
92,77,93,81,75,19,29,90,20,88,6,18,40,53,25,61,41,56,3,50,97
93,84,21,71,18,66,55,87,31,78,20,18,27,37,69,78,38,40,40,89,33
94,7,96,79,37,28,25,3,69,84,75,47,15,73,71,69,85,52,26,34,1
95,21,51,94,16,73,38,17,3,11,36,53,95,85,94,98,9,89,87,78,14
96,14,8,26,33,68,81,76,49,41,96,4,71,67,61,75,38,60,57,43,27
97,72,9,56,9,71,43,64,27,35,92,53,53,7,28,62,44,75,33,93,38
98,66,10,43,41,51,33,4,74,34,45,82,11,73,76,61,59,6,47,40,38
99,47,92,14,24,14,19,60,43,44,65,89,87,62,60,26,71,81,97,31,50
100,99,57,45,29,8,10,6,64,75,54,92,19,75,13,52,72,99,4,80,9
101,26,63,94,41,18,45,44,93,28,32,71,24,67,31,15,14,54,96,61,26
102,65,9,31,70,59,3,82,32,18,1,72,31,95,93,72,40,33,46,97,50
103,22,90,63,31,33,70,24,50,71,12,19,76,2,84,21,9,88,79,17,45
104,49,4,98,28,16,90,35,70,10,61,46,70,24,39,29,82,38,79,13,71
105,51,90,81,1,63,69,23,31,46,72,53,57,46,63,90,61,47,83,21,54
106,42,79,20,12,2,4,47,42,61,45,1,75,89,4,88,6,90,80,43,85
107,22,62,55,11,98,96,12,70,28,6,43,4,11,39,59,94,66,58,9,22
108,13,58,73,64,57,46,61,4,13,70,89,32,4,29,85,98,9,91,93,31
109,97,44,92,47,72,93,78,93,32,92,28,96,72,78,38,94,32,92,43,91
110,14,19,83,73,94,52,51,98,9,79,82,53,72,95,27,67,98,14,78,83
111,4,99,42,2,4,16,74,84,26,38,47,81,90,43,13,5,36,20,38,86
112,36,11,24,21,22,73,93,55,86,54,76,85,61,67,29,93,43,83,21,10
113,19,9,7,29,14,97,39,67,42,17,5,43,84,37,42,50,63,88,92,36
114,97,13,63,74,24,68,79,10,39,16,48,31,71,3,10,68,17,17,44,65
115,25,26,10,15,38,45,22,81,2,55,16,32,66,39,77,33,30,38,40,28
116,57,65,25,90,63,81,1,56,3,74,44,27,16,63,4,15,13,50,95,86
117,81,77,96,44,34,5,49,57,54,99,85,26,41,31,25,38,6,58,74,20
118,29,28,57,87,24,31,16,49,47,2,58,8,30,69,46,30,48,77,62,57
119,8,84,62,30,36,94,20,18,77,57,65,79,98,73,58,30,97,25,21,93
120,45,49,46,21,78,30,3,12,31,39,35,9,28,47,50,96,24,82,60,29
121,96,13,74,51,96,1,95,14,49,11,86,79,2,61,87,29,50,18,92,39
122,2,74,81,55,63,83,47,58,18,9,14,79,14,13,52,32,74,55,41,99
123,37,42,98,2,67,34,30,28,1,14,39,16,29,33,88,91,69,29,71,12
124,2,39,87,25,19,34,51,87,78,49,9,99,73,33,68,16,82,4,84,18
125,37,79,53,49,9,16,56,30,37,12,65,69,95,6,67,83,50,9,87,98
126,59,94,17,49,43,53,68,78,31,72,75,45,11,81,77,89,32,54,42,64
127,11,55,17,78,37,39,53,47,30,57,3,28,98,75,56,7,40,36,16,73
128,80,1,88,45,37,52,82,38,7,22,84,65,79,74,63,71,30,6,89,40
129,13,23,64,79,32,65,9,18,91,5,20,15,59,19,45,48,93,62,92,17
130,43,24,73,88,92,50,16,43,65,15,24,58,54,5,1,18,70,75,33,87
131,32,21,12,48,95,74,61,43,29,33,38,7,32,8,62,60,63,61,37,84
132,9,77,39,9,20,97,5,87,38,73,75,94,5,48,21,1,59,59,98,86
133,75,60,89,77,55,4,87,87,89,98,29,36,47,63,62,2,76,70,62,11
134,74,26,68,86,92,5,97,5,6,95,53,63,50,20,12,66,43,9,34,39
135,66,74,10,97,23,33,5,21,65,12,2,53,68,97,19,45,83,83,18,71
136,24,78,65,84,88,66,81,7,2,90,32,21,7,78,41,27,41,64,52,10
137,27,85,34,7,36,4,76,35,63,66,25,54,4,57,77,91,6,39,36,93
138,13,17,71,8,31,5,13,97,30,64,73,6,38,17,48,52,87,31,68,32
139,80,14,11,81,74,73,26,75,60,65,4,87,84,17,4,12,92,1,73,61
140,6,59,44,76,99,20,45,19,29,13,69,50,66,79,11,1,68,73,42,22
141,19,72,90,12,40,30,29,70,44,69,43,88,31,43,34,44,92,62,73,45
142,92,42,62,3,99,73,36,1,72,61,9,94,12,73,75,6,72,34,20,36
143,89,57,33,1,76,68,6,80,27,52,52,74,73,59,90,56,93,96,30,93
144,22,23,13,37,24,6,90,24,90,17,5,28,1,85,94,46,11,44,49,47
145,81,48,94,2,62,24,11,48,86,23,61,25,83,80,82,15,42,60,79,8
146,53,24,87,64,25,78,70,77,55,77,2,98,50,38,50,84,27,94,49,50
147,72,67,94,2,23,40,55,67,16,51,46,26,43,53,20,24,31,35,21,11
148,39,2,40,8,85,96,39,6,95,73,7,84,34,47,39,29,57,12,8,82
149,95,97,42,48,21,23,82,25,73,89,35,44,95,73,14,20,16,46,7,26
150,35,44,63,74,17,78,45,89,39,3,24,10,85,3,2,23,26,46,40,27
151,90,19,71,40,60,74,79,14,28,18,97,40,71,14,31,45,66,61,86,95
152,66,28,19,30,12,48,2,15,95,70,18,3,14,65,1,70,24,6,71,68
153,75,33,26,30,84,51,76,75,10,51,50,89,52,60,97,62,23,53,95,26
154,84,57,15,83,64,32,12,88,14,49,89,98,33,93,22,6,53,49,14,50
155,42,3,78,88,81,90,75,90,45,52,17,41,5,1,7,82,64,96,20,48
156,35,37,1,71,70,43,61,47,25,68,59,92,2,10,48,51,16,19,5,48
157,51,52,82,90,12,35,37,68,16,71,7,73,8,93,35,10,54,73,29,62
158,74,29,6,78,81,49,72,46,25,45,48,72,12,9,2,17,26,63,72,54
159,9,16,75,52,38,79,64,34,90,66,77,97,57,1,63,36,3,87,55,98
160,9,49,28,58,84,6,99,9,55,60,44,68,39,72,87,28,25,63,49,15
161,81,89,42,20,85,14,43,90,50,50,23,20,22,2,62,83,25,79,89,34
162,26,86,76,18,39,3,64,45,6,11,21,21,76,39,22,3,91,5,98,58
163,27,95,40,32,93,63,2,6,44,27,54,30,83,6,58,13,66,32,68,51
164,52,91,94,52,9,94,48,53,8,46,93,1,22,88,34,96,88,70,52,51
165,19,94,55,52,95,89,2,71,78,55,42,97,19,16,43,82,23,77,84,81
166,63,35,8,8,10,12,59,98,33,23,42,52,72,94,77,45,8,89,41,64
167,73,60,90,92,65,55,87,6,45,78,2,78,19,32,34,89,3,56,47,75
168,23,62,95,75,11,15,71,71,87,15,66,98,14,86,60,92,46,98,50,96
169,37,41,71,43,34,22,46,84,20,20,1,68,32,65,70,50,94,95,47,16
170,84,72,29,8,94,24,56,96,46,9,95,63,71,52,37,6,95,58,7,97
171,8,76,30,35,34,63,81,28,72,35,68,62,92,37,26,92,70,71,79,89
172,63,2,33,7,11,50,75,32,80,77,29,33,76,54,24,56,20,62,77,34
173,1,94,30,63,80,42,3,9,63,50,21,57,9,55,20,74,60,83,79,87
174,42,15,22,52,51,25,39,79,77,99,11,40,36,76,57,37,3,35,83,65
175,17,47,12,40,5,18,5,1,11,9,71,52,27,86,72,56,38,22,53,24
176,32,58,87,31,6,91,87,36,72,68,20,52,56,83,42,82,50,48,40,5
177,78,16,18,22,72,49,26,94,58,72,66,39,57,43,49,30,81,47,78,92
178,7,27,49,30,67,79,78,59,4,3,16,98,57,37,34,48,29,33,89,1
179,58,71,55,85,12,31,38,16,23,80,12,52,96,16,75,51,17,16,58,92
180,27,76,53,35,78,73,80,65,16,18,42,18,59,17,73,36,28,58,40,65
181,56,13,96,72,60,36,88,40,55,92,50,56,4,42,55,70,85,11,66,38
182,98,35,18,48,84,7,36,65,60,80,27,96,75,83,61,18,70,97,31,11
183,33,60,66,33,5,37,14,75,57,27,7,29,36,73,46,25,54,7,70,32
184,90,50,83,48,48,78,29,49,37,79,76,76,82,74,85,57,62,69,44,91
185,33,41,28,89,49,79,4,71,10,20,15,74,4,44,53,22,2,20,66,59
186,99,83,31,77,32,54,12,41,1,71,52,74,94,79,83,58,5,94,89,30
187,47,64,21,61,55,3,49,15,30,56,62,96,81,79,92,21,70,30,46,84
188,38,46,6,69,6,69,76,69,26,20,13,58,77,49,25,84,4,81,58,73
189,17,93,85,35,17,34,52,55,22,49,77,91,19,59,82,72,41,6,19,89
190,62,27,51,64,93,33,88,54,33,62,83,28,52,45,21,39,81,92,49,26
191,49,23,37,8,50,39,77,57,7,58,48,11,35,13,98,96,34,25,85,44
192,40,99,73,72,54,24,77,24,1,31,37,19,46,59,96,83,86,52,52,54
193,65,23,51,52,7,82,26,63,35,93,20,15,72,45,87,1,26,55,16,43
194,62,62,33,68,36,77,59,10,96,49,78,85,24,23,56,35,60,23,41,35
195,56,9,77,96,47,14,38,99,83,29,91,6,6,25,83,95,82,56,26,29
196,13,6,17,8,20,34,32,10,56,58,82,94,13,99,17,93,53,18,47,9
197,90,39,91,34,41,93,66,80,68,34,13,65,1,2,19,96,86,22,45,27
198,53,92,75,29,58,39,39,31,25,5,2,21,24,50,18,65,51,51,10,99
199,82,48,56,2,15,73,7,46,55,11,70,33,2,27,63,52,6,6,86,42
200,43,79,87,15,52,59,12,47,97,13,85,34,29,78,64,63,20,20,11,23
201,72,31,88,79,51,74,70,70,9,29,5,53,95,94,44,54,16,58,78,7
202,9,60,18,15,1,14,88,63,5,93,83,85,40,87,45,80,37,27,35,67
203,19,44,62,49,91,8,18,47,31,94,68,35,33,17,80,45,75,96,8,67
204,53,83,21,68,41,37,31,97,74,97,18,88,74,21,52,61,65,73,57,3
205,76,52,19,51,63,80,33,68,99,40,77,9,37,48,50,41,46,18,17,5
206,12,97,48,78,59,8,2,23,98,3,45,21,95,39,70,80,35,78,24,17
207,1,78,99,65,80,91,84,88,93,77,47,96,79,63,98,36,5,88,76,41
208,95,3,30,83,53,25,90,93,22,53,30,1,59,62,96,59,56,92,78,62
209,10,81,37,12,89,57,67,63,61,74,62,61,34,34,96,96,11,15,3,35
210,60,87,65,2,62,74,14,80,45,83,53,6,14,93,26,85,42,73,93,45
211,94,67,99,99,4,84,23,42,21,40,6,79,97,62,98,26,34,32,35,32
212,24,25,59,50,52,63,26,89,99,71,94,83,33,87,62,20,54,44,99,68
213,40,24,34,56,43,89,13,39,24,85,22,62,2,94,1,34,22,51,64,68
214,61,37,46,49,85,48,64,84,59,87,40,32,65,7,56,82,97,63,51,36
215,22,71,44,86,97,99,92,40,14,10,57,65,33,24,85,37,74,60,55,12
216,72,88,54,91,88,49,45,36,98,83,67,79,77,22,69,72,91,6,97,22
217,7,59,41,63,12,51,57,61,88,80,75,35,83,1,55,75,66,85,92,4
218,43,16,52,77,41,64,65,34,52,49,17,39,28,51,39,22,2,80,82,52
219,19,17,65,27,87,1,13,53,20,81,49,30,2,66,79,15,85,41,86,40
220,46,92,65,51,76,88,33,55,24,5,15,89,69,90,15,48,58,67,62,79
221,61,89,90,27,53,69,64,39,54,6,42,93,53,76,58,64,79,31,51,6
222,64,71,58,31,69,11,21,68,90,73,11,8,58,61,88,94,57,60,37,55
223,52,12,6,48,69,59,19,45,59,75,65,79,79,39,56,38,36,36,72,72
224,98,38,81,87,76,32,17,36,71,61,77,1,31,63,93,9,86,57,74,52
225,39,48,67,53,38,47,99,55,98,34,17,79,96,33,5,94,84,14,83,95
226,2,57,57,60,32,29,73,89,10,55,51,84,37,92,90,75,77,84,17,90
227,46,29,7,39,25,7,79,39,75,35,97,89,71,43,88,28,70,50,61,93
228,55,18,39,27,30,32,77,32,48,90,31,81,31,60,69,77,69,41,87,42
229,22,1,81,62,53,18,30,90,23,89,85,54,31,42,33,35,97,93,52,81
230,21,87,84,17,7,84,64,92,84,94,55,19,32,19,45,11,72,33,98,13
231,47,3,52,75,85,23,70,6,6,25,92,60,35,34,89,74,50,31,92,13
232,67,57,46,57,2,6,17,79,26,9,17,31,11,6,98,13,99,65,66,32
233,89,50,13,7,72,4,62,18,70,57,20,9,97,78,73,31,71,89,18,90
234,60,88,15,74,34,66,35,87,77,95,37,20,12,67,40,72,64,22,14,75
235,31,15,61,25,35,37,22,22,54,58,88,67,49,67,31,84,76,52,49,5
236,61,94,42,68,84,92,55,9,43,58,28,24,64,30,9,10,50,8,42,26
237,26,58,13,83,76,45,1,2,46,47,11,3,34,18,37,77,71,57,95,22
238,31,56,97,34,80,94,16,89,36,4,6,61,68,11,32,89,84,96,58,33
239,24,46,79,59,60,31,83,53,8,94,71,27,36,84,75,35,19,51,41,36
240,91,91,54,87,66,2,55,46,14,94,54,20,4,69,19,12,1,34,74,3
241,92,85,13,84,98,38,59,79,69,40,25,69,93,32,2,89,51,87,82,23
242,87,89,81,62,14,80,83,77,31,31,65,42,9,39,91,10,38,65,33,27
243,68,29,30,53,7,41,49,19,49,11,73,55,25,88,56,86,69,50,44,14
244,98,5,35,18,88,44,64,63,32,87,59,14,27,85,43,57,77,8,78,69
245,58,42,41,80,52,80,3,94,96,13,21,73,82,27,60,32,21,3,27,90
246,12,40,73,78,64,60,90,34,42,7,68,36,29,65,42,60,33,14,61,43
247,37,2,32,7,48,11,24,65,32,23,64,82,90,83,34,82,20,65,5,65
248,64,68,2,74,77,79,81,84,17,32,58,93,51,41,98,63,90,9,69,52
249,43,77,4,18,97,98,88,28,70,93,42,2,40,56,93,54,3,49,96,95
250,60,84,1,41,53,3,84,71,28,90,30,62,48,37,84,76,92,53,6,31
251,88,61,41,75,46,7,35,30,14,1,94,26,36,86,77,83,21,17,22,12
252,22,73,32,19,43,9,5,31,43,20,19,57,17,78,77,53,85,63,53,90
253,97,6,71,45,94,19,2,32,89,92,73,60,76,65,39,36,29,14,33,24
254,77,32,87,2,83,11,30,93,70,51,56,78,59,88,19,51,54,5,73,69
255,81,20,57,19,43,62,4,20,75,83,21,25,96,72,17,66,42,6,93,18
256,90,36,7,15,99,27,91,72,96,1,94,18,87,25,65,58,79,59,83,92
257,96,56,15,20,20,30,96,32,37,2,96,72,80,4,11,1,51,29,1,4
258,29,56,35,80,65,91,23,87,42,44,49,51,78,87,90,88,41,26,58,88
259,60,98,86,26,44,12,79,13,91,38,75,47,84,96,56,17,32,29,44,42
260,47,67,99,25,51,12,21,85,1,40,62,69,16,63,41,5,45,57,27,24
261,85,28,96,65,27,41,5,61,29,70,92,40,56,46,89,32,52,28,72,5
262,3,1,31,75,61,96,8,48,64,32,93,86,87,74,71,37,89,87,83,78
263,15,37,40,33,54,8,63,28,97,57,24,67,30,19,46,12,30,10,24,14
264,82,47,83,36,78,95,58,71,42,40,92,79,72,28,12,56,99,41,44,92
265,72,30,55,68,43,6,75,88,38,28,57,93,31,49,95,82,95,78,7,76
266,92,55,60,11,85,16,54,6,45,34,56,71,10,52,72,38,48,34,31,71
267,61,41,56,66,37,45,3,95,50,82,13,67,16,98,22,15,17,65,87,31
268,47,21,31,13,80,48,66,5,4,93,90,30,61,62,68,48,69,17,80,76
269,76,41,54,91,89,4,98,49,4,87,73,6,98,24,7,8,35,13,86,2
270,92,88,34,92,88,99,11,7,56,4,84,16,17,88,75,21,57,10,63,18
271,28,5,19,86,33,4,11,26,15,49,56,91,94,68,95,59,5,56,27,97
272,80,71,89,16,14,76,53,36,23,63,53,73,62,9,96,62,95,69,78,36
273,56,49,76,14,38,69,41,12,83,36,90,7,69,44,59,33,14,69,76,79
274,63,5,77,24,81,87,58,93,95,91,21,98,31,19,10,65,59,39,50,98
275,46,22,68,64,78,54,90,79,17,31,32,23,71,50,74,34,10,88,24,86
276,75,93,77,19,17,73,54,90,22,29,6,60,95,1,7,43,80,68,92,50
277,78,30,58,16,66,99,12,71,60,63,59,29,2,47,93,44,24,12,72,43
278,57,23,41,61,77,1,23,68,96,63,53,65,86,5,47,82,18,66,18,31
279,57,93,33,15,69,70,61,58,43,2,59,37,31,80,72,90,76,26,80,66
280,93,2,63,23,34,98,56,81,17,58,95,58,28,89,3,21,10,70,68,26
281,37,38,41,69,83,98,66,63,33,85,13,28,56,86,21,59,32,81,86,31
282,78,2,45,67,22,49,5,60,83,62,68,4,4,89,6,33,8,76,90,74
283,16,99,61,27,99,67,82,21,81,59,7,74,15,39,67,33,77,28,24,42
284,28,44,26,92,33,52,51,5,88,82,72,52,90,88,33,59,76,76,30,36
285,82,51,25,69,34,19,64,35,55,3,55,58,77,6,32,39,94,42,70,10
286,14,13,35,14,99,52,65,90,85,60,54,38,64,63,57,43,25,17,28,23
287,14,26,67,39,66,20,10,80,26,37,21,48,21,41,26,31,39,33,94,88
288,2,31,99,22,31,93,28,12,58,68,60,68,88,95,98,59,1,25,49,56
289,76,55,90,35,35,19,35,75,46,43,61,46,17,21,64,52,49,7,40,81
290,50,87,94,4,94,3,99,67,53,76,54,22,11,42,44,44,56,25,9,39
291,52,44,11,36,90,7,29,6,12,67,65,79,20,63,71,62,97,25,96,80
292,87,49,59,30,14,25,73,19,8,34,60,31,6,33,56,52,88,39,70,4
293,45,15,28,12,71,90,37,2,11,63,59,42,34,73,99,50,75,59,86,89
294,76,9,93,44,66,80,12,85,55,18,73,5,73,27,40,19,50,58,70,84
295,15,72,17,96,7,44,56,69,56,1,59,93,11,60,36,19,89,77,18,55
296,51,89,22,99,47,49,93,53,93,97,27,32,22,32,64,4,33,36,61,29
297,89,65,67,73,37,98,96,33,36,93,35,42,90,32,39,73,78,60,69,88
298,49,31,27,89,10,58,58,26,63,96,25,49,7,81,65,42,48,25,75,59
299,74,56,15,9,60,82,83,47,32,43,96,13,66,5,96,96,1,2,32,76
300,72,29,22,68,42,58,71,70,55,49,12,3,12,51,53,93,31,50,53,49
301,70,82,69,21,85,89,40,56,32,46,58,96,17,70,47,32,20,85,55,82
302,86,93,14,25,35,87,79,68,83,63,35,44,93,6,22,75,13,54,28,6
303,60,58,84,49,62,83,83,72,28,68,59,49,70,35,30,66,59,98,19,76
304,72,84,67,40,22,16,28,32,4,58,4,7,57,47,39,27,70,50,21,92
305,21,79,42,73,73,78,82,34,58,2,10,82,86,25,27,30,19,99,58,42
306,15,12,17,27,21,7,72,27,92,97,61,81,26,53,76,4,33,63,72,7
307,37,95,36,93,5,17,35,53,89,93,67,25,30,3,27,13,49,29,45,42
308,34,30,95,3,41,87,57,54,54,95,44,36,74,29,69,88,47,46,83,78
309,3,57,73,85,93,16,28,2,10,53,61,32,87,66,58,20,88,52,45,25
310,38,14,99,34,42,44,9,50,65,52,67,92,44,26,60,17,97,38,38,60
311,75,76,9,56,21,60,72,64,51,70,3,76,91,75,94,27,17,1,46,77
312,68,89,33,52,2,42,80,35,29,89,31,95,32,8,93,49,19,88,41,95
313,92,19,53,67,1,96,95,99,80,98,49,82,51,7,64,43,29,84,75,85
314,32,77,57,25,80,63,15,83,95,62,76,48,41,9,90,19,87,1,6,70
315,50,50,99,90,54,85,90,14,76,96,82,74,19,78,16,68,38,7,24,53
316,76,84,74,17,57,72,29,21,85,15,89,87,55,26,56,7,91,12,95,68
317,50,51,54,33,35,29,12,62,45,8,89,99,64,7,7,79,31,29,36,56
318,75,56,95,45,46,42,64,10,28,97,3,85,47,35,53,44,51,48,19,43
319,53,24,62,29,61,61,34,30,90,77,5,24,35,27,60,75,78,89,34,6
320,33,66,50,79,38,93,55,23,62,19,84,90,22,4,94,91,7,9,96,90
321,62,46,33,92,84,68,43,95,82,49,72,17,57,48,82,43,54,95,17,44
322,69,18,44,26,25,80,47,76,77,3,55,15,23,38,55,9,13,35,45,7
323,59,30,6,24,47,13,65,74,15,7,24,66,18,12,15,69,98,83,52,36
324,1,83,58,50,73,99,60,70,50,98,32,97,35,51,9,46,60,42,47,10
325,19,88,44,96,58,96,65,68,10,2,89,73,70,97,4,88,37,60,71,19
326,29,91,55,3,58,8,87,34,54,96,7,3,7,50,23,10,69,19,96,19
327,6,7,41,45,31,3,19,56,91,99,83,61,62,13,94,96,10,40,50,53
328,67,43,54,21,31,78,35,41,49,77,87,23,70,78,65,50,10,91,71,68
329,1,12,40,47,95,4,79,59,47,96,9,12,50,31,24,56,61,51,46,3
330,14,58,53,31,89,97,66,56,54,20,26,13,5,76,7,83,57,21,76,83
